Simulation,Iteration,Estimated Distance,GDOP,Deviation,Actual Distance,Average Satellites Used
sim,68,544.8337927577651,0.3852681405112262,10.766207242234941,555.6,4.0
sim,69,525.8448365525434,0.4080767743263181,29.755163447456653,555.6,4.0
sim,72,525.5315957838628,0.3744954293882857,30.068404216137196,555.6,4.0
sim,74,525.109722490437,0.3903000901864951,30.490277509563043,555.6,4.0
sim,75,1535.8866369259667,0.38729678352054053,980.2866369259667,555.6,4.0
sim,76,529.0037749107737,0.3628420255399451,26.596225089226323,555.6,4.0
sim,78,525.2261063890029,0.3769185723081745,30.37389361099713,555.6,4.0
sim,79,540.2831859642462,0.3849622948121311,15.31681403575385,555.6,4.0
sim,80,619.8544712196455,0.3852648228331364,64.25447121964544,555.6,4.0
sim,81,526.0135376015305,0.3815915467476237,29.586462398469507,555.6,4.0
sim,82,589.2480087879925,0.41028498156813903,33.64800878799247,555.6,4.0
sim,84,527.3006293746549,0.40686012912074676,28.29937062534509,555.6,4.0
sim,86,528.1194875827789,0.35929985615605076,27.48051241722112,555.6,4.0
sim,87,524.5809153808075,0.38406081255422825,31.01908461919254,555.6,4.0
sim,89,525.0221644647266,0.37126033195676295,30.57783553527338,555.6,4.0
sim,90,525.5338210518145,0.3576737045922505,30.066178948185552,555.6,4.0
sim,92,525.3218099306432,0.3576999346407289,30.27819006935681,555.6,4.0
sim,93,525.6418502887368,0.4015393064737288,29.958149711263218,555.6,4.0
sim,94,534.3808242956216,0.3832911895475019,21.219175704378472,555.6,4.0
sim,96,964.6377265941408,0.385180011253593,409.03772659414074,555.6,4.0
sim,98,526.966649769594,0.3792821233531944,28.633350230405995,555.6,4.0
sim,100,551.5823215583101,0.3825139955874364,4.017678441689895,555.6,4.0
sim,101,526.3486421319102,0.36278800073762385,29.251357868089826,555.6,4.0
sim,102,526.6681796516106,0.3603965519489975,28.931820348389465,555.6,4.0
sim,103,526.0725225949361,0.3618517330665076,29.527477405063905,555.6,4.0
sim,104,589.9741939000497,0.3771044136308444,34.374193900049704,555.6,4.0
sim,105,537.6101889543548,0.38532380196670296,17.989811045645183,555.6,4.0
sim,106,770.6913401423959,0.3839788567747803,215.0913401423959,555.6,4.0
sim,107,526.1101029553922,0.3621552256896861,29.4898970446078,555.6,4.0
sim,108,525.5506722784008,0.3612375075569753,30.049327721599184,555.6,4.0
sim,109,526.302674131718,0.36291434306785886,29.297325868281973,555.6,4.0
sim,110,527.990532263564,0.35624830487806247,27.609467736436045,555.6,4.0
sim,111,526.9549435391158,0.3684927375678,28.645056460884234,555.6,4.0
sim,112,527.0385478875161,0.35416556715630193,28.56145211248395,555.6,4.0
sim,113,529.2245400123721,0.3732899277438176,26.37545998762789,555.6,4.0
sim,114,526.6594452003476,0.3581835491901013,28.940554799652432,555.6,4.0
sim,115,527.5200794715158,0.3538205768321504,28.079920528484195,555.6,4.0
sim,116,530.1643475785571,0.3844178874597566,25.43565242144291,555.6,4.0
sim,117,525.1856451956332,0.3674508562046205,30.41435480436678,555.6,4.0
sim,119,751.8536396643506,0.3654452832678632,196.25363966435054,555.6,4.0
sim,120,527.7595517216281,0.34737099568105245,27.840448278371923,555.6,4.0
sim,121,525.2842140500754,0.3634967806506053,30.31578594992459,555.6,4.0
sim,124,621.9026791023632,0.38754023804323895,66.30267910236319,555.6,4.0
sim,125,526.3548419935446,0.4043085092733411,29.245158006455426,555.6,4.0
sim,126,527.5401822654776,0.368504471021253,28.059817734522426,555.6,4.0
sim,127,526.038584952356,0.35430440146458575,29.561415047644005,555.6,4.0
sim,128,525.0953895460962,0.38767468650931713,30.504610453903865,555.6,4.0
sim,130,525.6517351847696,0.38704425824034155,29.94826481523046,555.6,4.0
sim,131,571.0402825313704,0.37373037399140896,15.440282531370372,555.6,4.0
sim,133,524.2717862559348,0.3767964251947527,31.328213744065238,555.6,4.0
sim,134,525.9087667186157,0.363094332105933,29.69123328138437,555.6,4.0
sim,135,530.9108127359355,0.37434434928194404,24.68918726406457,555.6,4.0
sim,136,535.6398548014488,0.41167072551483563,19.96014519855123,555.6,4.0
sim,137,522.7372327567709,0.4005942231452538,32.86276724322909,555.6,4.0
sim,138,526.9188561610932,0.3759650304703181,28.68114383890679,555.6,4.0
sim,139,529.2030225942186,0.36496440423792653,26.3969774057814,555.6,4.0
sim,140,537.5449953246092,0.3650497789960944,18.05500467539082,555.6,4.0
sim,141,526.9360372798141,0.35164048309065044,28.663962720185964,555.6,4.0
sim,142,528.2423507835402,0.3569061978032693,27.357649216459777,555.6,4.0
sim,143,522.0098285926802,0.396022042796623,33.59017140731987,555.6,4.0
sim,145,527.4877741654386,0.3618088943761852,28.1122258345614,555.6,4.0
sim,146,528.2041040262752,0.40416877631386944,27.395895973724805,555.6,4.0
sim,148,536.3317541331097,0.37107852180165746,19.26824586689031,555.6,4.0
sim,149,579.5429513980704,0.4149643674963812,23.942951398070363,555.6,4.0
sim,150,525.6710635655294,0.35680458176056795,29.928936434470643,555.6,4.0
sim,151,533.86513344324,0.38383326555447156,21.73486655676004,555.6,4.0
sim,152,526.789556367209,0.3601644854559872,28.81044363279102,555.6,4.0
sim,153,528.1301468581668,0.3758360215931441,27.469853141833255,555.6,4.0
sim,154,524.2901068034416,0.3580847272151768,31.30989319655839,555.6,4.0
sim,155,542.3442540889768,0.41560355033641594,13.255745911023268,555.6,4.0
sim,156,527.2761172089068,0.3542113744814814,28.323882791093183,555.6,4.0
sim,158,537.6756465757726,0.3719989187868745,17.924353424227434,555.6,4.0
sim,159,565.8258372737245,0.37137343890453506,10.225837273724437,555.6,4.0
sim,160,528.9120780464268,0.36868261267719515,26.68792195357321,555.6,4.0
sim,161,528.3111551366799,0.3501236275363119,27.28884486332015,555.6,4.0
sim,162,551.7618406250679,0.37809194456176853,3.838159374932161,555.6,4.0
sim,163,525.4830668708933,0.374300476826012,30.11693312910677,555.6,4.0
sim,164,525.6151918530055,0.3643797766472315,29.98480814699451,555.6,4.0
sim,165,530.1186911470394,0.3979018612211311,25.481308852960638,555.6,4.0
sim,167,565.3132697453156,0.36791994201383527,9.713269745315529,555.6,4.0
sim,168,524.6515237606676,0.36212682457209355,30.94847623933242,555.6,4.0
sim,169,527.1462078258057,0.36585408142455533,28.45379217419429,555.6,4.0
sim,170,527.9238053033056,0.3543225753121502,27.676194696694438,555.6,4.0
sim,171,853.0865172793973,0.387149506563179,297.4865172793973,555.6,4.0
sim,172,656.9570439123097,0.37467539905079966,101.35704391230968,555.6,4.0
sim,173,527.5795434277728,0.36031588626022837,28.020456572227204,555.6,4.0
sim,174,697.0016397960409,0.365074892440359,141.40163979604085,555.6,4.0
sim,175,540.0835820806806,0.37000873630334474,15.516417919319451,555.6,4.0
sim,176,526.6728015694489,0.3980807227349778,28.92719843055113,555.6,4.0
sim,177,527.2321717807278,0.3546725273836925,28.36782821927227,555.6,4.0
sim,178,529.3032269034816,0.38263934336596456,26.29677309651845,555.6,4.0
sim,179,525.750987536399,0.40166441001410996,29.84901246360107,555.6,4.0
sim,181,535.1528413131692,0.3754918630202723,20.44715868683079,555.6,4.0
sim,182,525.9966765422708,0.37095805347555383,29.603323457729175,555.6,4.0
sim,183,525.9012992936897,0.3843665002496205,29.69870070631032,555.6,4.0
sim,184,526.9515303857135,0.36907391999387346,28.64846961428657,555.6,4.0
sim,185,526.4426837755356,0.39257335820983097,29.157316224464466,555.6,4.0
sim,186,525.4259530587427,0.3596871033316419,30.174046941257302,555.6,4.0
sim,187,527.7787411257339,0.36539288417653637,27.821258874266164,555.6,4.0
sim,189,529.1913472665311,0.35387691095872226,26.408652733468898,555.6,4.0
sim,190,528.782424552237,0.4113602167800318,26.817575447763033,555.6,4.0
sim,192,526.8841003609182,0.37296599248079104,28.71589963908184,555.6,4.0
sim,193,525.7584455241023,0.3619367442296452,29.841554475897738,555.6,4.0
sim,195,523.6082631075502,0.37588353941259917,31.991736892449808,555.6,4.0
sim,196,528.0515776987373,0.37042893485539863,27.54842230126269,555.6,4.0
sim,197,522.8851721459364,0.3653884828582436,32.71482785406363,555.6,4.0
sim,198,523.6833603596286,0.40604301229596035,31.916639640371386,555.6,4.0
sim,199,537.5546510168363,0.3639116564357166,18.045348983163763,555.6,4.0
sim,201,525.2135989017767,0.3835484063776532,30.38640109822336,555.6,4.0
sim,202,525.2363335093808,0.3782281081211151,30.363666490619266,555.6,4.0
sim,203,527.3797477458658,0.4108669465972302,28.220252254134266,555.6,4.0
sim,204,540.7533920252314,0.3638790725407819,14.84660797476863,555.6,4.0
sim,205,524.8500237317984,0.3888611839214453,30.749976268201635,555.6,4.0
sim,206,524.6339742473434,0.3680064558978102,30.966025752656606,555.6,4.0
sim,207,528.7344808141111,0.36765737039368135,26.865519185888957,555.6,4.0
sim,208,567.6902626456593,0.38046582790134137,12.090262645659323,555.6,4.0
sim,209,526.4902201450175,0.34559383407915834,29.10977985498255,555.6,4.0
sim,211,558.2806563374226,0.36926451159787876,2.6806563374225334,555.6,4.0
sim,212,3798.597307217231,0.37584626555465034,3242.997307217231,555.6,4.0
sim,213,531.1898759997308,0.38209689067035496,24.410124000269207,555.6,4.0
sim,215,527.1078075794325,0.38151197186803165,28.492192420567562,555.6,4.0
sim,217,525.5398251675256,0.37045684964317865,30.060174832474445,555.6,4.0
sim,221,531.2274835579082,0.4071471647751342,24.372516442091865,555.6,4.0
sim,223,528.6788368159408,0.41209711162797696,26.921163184059196,555.6,4.0
sim,225,592.6241484068149,0.3763758234624901,37.0241484068149,555.6,4.0
sim,227,526.3827990002729,0.36055688846886463,29.217200999727083,555.6,4.0
sim,228,534.0468218624341,0.37039177404531515,21.553178137565965,555.6,4.0
sim,229,1244.906021338743,0.38403488964657084,689.3060213387429,555.6,4.0
sim,230,569.6483329188944,0.3643422278087817,14.048332918894403,555.6,4.0
sim,231,530.7027634655584,0.35599412830132054,24.897236534441618,555.6,4.0
sim,232,526.7847872176873,0.35884719679819765,28.815212782312756,555.6,4.0
sim,233,524.7621132465289,0.3954355682279626,30.83788675347114,555.6,4.0
sim,234,553.6218057364551,0.3655622903185274,1.9781942635448786,555.6,4.0
sim,235,528.2941896602355,0.3570736299958909,27.305810339764548,555.6,4.0
sim,236,528.6435188138043,0.36856756670864066,26.956481186195674,555.6,4.0
sim,237,528.1743951291445,0.3626103366968825,27.425604870855523,555.6,4.0
sim,238,526.6298898241754,0.401785538185132,28.97011017582463,555.6,4.0
sim,239,526.5008984610961,0.39542856444191243,29.099101538903938,555.6,4.0
sim,240,523.8679062235752,0.3704742070914374,31.73209377642479,555.6,4.0
sim,241,524.9842692229195,0.3775265221135787,30.615730777080557,555.6,4.0
sim,243,793.71337535468,0.3672595819891364,238.11337535468,555.6,4.0
sim,246,523.4529774477805,0.37612178435449684,32.14702255221948,555.6,4.0
sim,247,530.0441554550873,0.3659602276247652,25.555844544912702,555.6,4.0
sim,248,2609.9781244616865,0.41384359421080846,2054.3781244616866,555.6,4.0
sim,249,529.3428239708967,0.3644570236279613,26.257176029103334,555.6,4.0
sim,250,526.8538992494649,0.35407504064436857,28.746100750535106,555.6,4.0
sim,251,532.0879422810923,0.36577671557181135,23.512057718907727,555.6,4.0
sim,252,1185.130303512609,0.3883671204074799,629.5303035126091,555.6,4.0
sim,253,524.3703296372485,0.3752707898433469,31.229670362751563,555.6,4.0
sim,254,626.3083183548285,0.3666432082024349,70.70831835482852,555.6,4.0
sim,255,525.3914242842886,0.3723134877664506,30.20857571571139,555.6,4.0
sim,256,2254.5540172060505,0.3867080774341572,1698.9540172060506,555.6,4.0
sim,257,536.3117715130254,0.41268173953877174,19.288228486974617,555.6,4.0
sim,259,527.3244038108269,0.3715280331658832,28.275596189173143,555.6,4.0
sim,260,545.7766154794698,0.3709292882401218,9.823384520530226,555.6,4.0
sim,261,648.5544009375405,0.3669256604177462,92.95440093754053,555.6,4.0
sim,262,526.1713953485574,0.3705883422108664,29.428604651442583,555.6,4.0
sim,263,539.494401153215,0.3787268883169462,16.10559884678503,555.6,4.0
sim,264,576.8033919442139,0.3650931922952595,21.203391944213877,555.6,4.0
sim,266,527.3153740440627,0.3654494952021174,28.284625955937372,555.6,4.0
sim,267,526.7674638394797,0.38496328191369267,28.832536160520363,555.6,4.0
sim,268,532.6118854204329,0.36393601231008654,22.988114579567082,555.6,4.0
sim,269,655.8096854723677,0.3735163946023672,100.20968547236771,555.6,4.0
sim,270,551.7608504956073,0.372328282424615,3.839149504392708,555.6,4.0
sim,271,532.2532216071018,0.3741646229216091,23.346778392898273,555.6,4.0
sim,272,542.718657405396,0.36804630857715936,12.881342594604007,555.6,4.0
sim,274,527.3479797061017,0.3619137029423405,28.25202029389834,555.6,4.0
sim,275,525.9282381826097,0.364147970419676,29.671761817390347,555.6,4.0
sim,277,526.2219718425998,0.3636569145574159,29.378028157400195,555.6,4.0
sim,278,527.1827682645136,0.39183304234827854,28.41723173548644,555.6,4.0
sim,279,529.56582673676,0.370853852186631,26.034173263240064,555.6,4.0
sim,280,527.6790999690187,0.3743554980595634,27.92090003098133,555.6,4.0
sim,281,539.9486591034519,0.3909795309476516,15.651340896548163,555.6,4.0
sim,282,529.0164211068978,0.35712208359283953,26.583578893102185,555.6,4.0
sim,283,527.7824721309324,0.4040965921267991,27.81752786906759,555.6,4.0
sim,284,524.3987081280384,0.39301344699985363,31.201291871961644,555.6,4.0
sim,285,525.9483883857744,0.3522788590658209,29.651611614225658,555.6,4.0
sim,286,529.3575336656346,0.39507573918394234,26.242466334365417,555.6,4.0
sim,287,535.5244840295545,0.41382350784982885,20.075515970445508,555.6,4.0
sim,290,525.2791364827647,0.3806217272507989,30.320863517235352,555.6,4.0
sim,291,525.6161344738024,0.3835380899194775,29.983865526197633,555.6,4.0
sim,293,525.5990519909972,0.3798671507535676,30.000948009002855,555.6,4.0
sim,294,590.9044816446271,0.37286004529755395,35.30448164462712,555.6,4.0
sim,295,526.8818262863072,0.3677734535767969,28.718173713692863,555.6,4.0
sim,297,705.0840514831491,0.3874654258550227,149.48405148314907,555.6,4.0
sim,298,977.1037481026834,0.3736269001480173,421.5037481026834,555.6,4.0
sim,299,525.9621611200142,0.3620206595051094,29.637838879985793,555.6,4.0
sim,300,535.391643152411,0.38533265979217673,20.208356847589016,555.6,4.0
sim,303,529.0743680569248,0.3468766666705039,26.52563194307527,555.6,4.0
sim,304,12265.757125465661,0.36660836957940224,11710.157125465661,555.6,4.0
sim,305,853.3437918760076,0.38324484566496053,297.74379187600755,555.6,4.0
sim,306,529.8123412025884,0.35523521831255034,25.78765879741161,555.6,4.0
sim,307,534.37234293711,0.3630706547363706,21.22765706288999,555.6,4.0
sim,308,526.9607870621687,0.37094657109246454,28.639212937831303,555.6,4.0
sim,312,537.6215377664762,0.36903931720623234,17.978462233523828,555.6,4.0
sim,313,525.0048518268912,0.3810949731559671,30.595148173108782,555.6,4.0
sim,314,528.4166520355116,0.4110198703805895,27.183347964488462,555.6,4.0
sim,316,527.8582716858116,0.3529675424902573,27.741728314188435,555.6,4.0
sim,318,2454.1045944770226,0.37171625726619817,1898.5045944770227,555.6,4.0
sim,321,604.5835987234719,0.37106999550444136,48.983598723471914,555.6,4.0
sim,322,527.0571769701887,0.3602610727678786,28.542823029811302,555.6,4.0
sim,323,524.8227539664484,0.39223022938024593,30.77724603355159,555.6,4.0
sim,324,528.0465904948833,0.35856065518644337,27.553409505116747,555.6,4.0
sim,325,539.8686165148356,0.36958011986772554,15.731383485164429,555.6,4.0
sim,326,526.7500472328151,0.3569808943945636,28.84995276718496,555.6,4.0
sim,327,544.9692928240129,0.3639617350314461,10.63070717598714,555.6,4.0
sim,328,530.8970038781426,0.3693186040483073,24.70299612185738,555.6,4.0
sim,330,528.6408882383349,0.38335771385187867,26.9591117616651,555.6,4.0
sim,331,694.2432758440826,0.3744246109977956,138.6432758440826,555.6,4.0
sim,333,579.27162634149,0.385215932572449,23.67162634148997,555.6,4.0
sim,334,525.4140942955795,0.3913144953623889,30.18590570442052,555.6,4.0
sim,335,528.9288514336814,0.35312213328055786,26.671148566318607,555.6,4.0
sim,336,524.3560345085494,0.3758392126815807,31.24396549145058,555.6,4.0
sim,337,675.4262026253775,0.3880288410606244,119.8262026253775,555.6,4.0
sim,339,527.6287521486952,0.40812732502120186,27.971247851304838,555.6,4.0
sim,340,12529.74583800603,0.3669425203967359,11974.14583800603,555.6,4.0
sim,341,523.7160714256514,0.37030379193961965,31.8839285743486,555.6,4.0
sim,343,531.2755189651512,0.39870946447700306,24.324481034848873,555.6,4.0
sim,344,557.2971906269499,0.38507735270209154,1.6971906269499186,555.6,4.0
sim,345,524.5120554664842,0.3647354334511433,31.087944533515838,555.6,4.0
sim,346,529.043543139093,0.3731683024462292,26.55645686090702,555.6,4.0
sim,348,531.3713139832579,0.41334936111513637,24.22868601674213,555.6,4.0
sim,349,543.4685885460468,0.3630523241426833,12.131411453953206,555.6,4.0
sim,351,528.5903626930458,0.3728280892860861,27.009637306954232,555.6,4.0
sim,352,540.734861709434,0.3626144430461375,14.865138290566051,555.6,4.0
sim,353,534.2078581874875,0.3701795085888912,21.392141812512477,555.6,4.0
sim,354,526.1029957440558,0.3723704613508458,29.497004255944262,555.6,4.0
sim,356,528.5329547648649,0.3989436632463496,27.067045235135083,555.6,4.0
sim,357,527.6589357595184,0.36217333417391273,27.941064240481637,555.6,4.0
sim,358,536.0653817680007,0.3755422390696722,19.534618231999275,555.6,4.0
sim,359,531.2785390344662,0.4112882736033038,24.321460965533788,555.6,4.0
sim,360,531.0419222258737,0.3648054489545426,24.558077774126332,555.6,4.0
sim,361,530.7676412820492,0.3606735989514839,24.832358717950797,555.6,4.0
sim,363,528.9603754971918,0.40988988646001523,26.63962450280826,555.6,4.0
sim,364,524.8706541753429,0.4009837549965557,30.729345824657116,555.6,4.0
sim,365,531.9923761236056,0.36727040322090365,23.607623876394427,555.6,4.0
sim,366,542.962168163269,0.36353591030859334,12.637831836731038,555.6,4.0
sim,367,526.0487729826824,0.3882945225379547,29.551227017317615,555.6,4.0
sim,368,531.7036127024578,0.37610298568545664,23.89638729754222,555.6,4.0
sim,369,547.4453741462518,0.41368440036673854,8.154625853748257,555.6,4.0
sim,371,537.7970915800839,0.37033473527089183,17.802908419916093,555.6,4.0
sim,373,524.2878534158853,0.39124077098200355,31.31214658411477,555.6,4.0
sim,374,535.1696523178588,0.41211965947071305,20.430347682141246,555.6,4.0
sim,375,533.8363325101569,0.36537618542682376,21.7636674898431,555.6,4.0
sim,376,527.5699267558915,0.35126794109915743,28.030073244108507,555.6,4.0
sim,377,523.4875661674638,0.4063251467784756,32.112433832536226,555.6,4.0
sim,378,541.358688887035,0.37838986682387876,14.241311112965036,555.6,4.0
sim,379,538.3660796950753,0.37710607328377604,17.23392030492471,555.6,4.0
sim,380,529.3011545369253,0.35749156538959126,26.298845463074713,555.6,4.0
sim,382,526.6207381339973,0.3772442341411484,28.97926186600273,555.6,4.0
sim,383,526.2445614711006,0.36734093810140983,29.355438528899413,555.6,4.0
sim,384,527.9579469467519,0.3572088280590718,27.642053053248105,555.6,4.0
sim,386,526.5050024255916,0.3858529414615447,29.094997574408467,555.6,4.0
sim,387,524.6147465361364,0.38739629176315843,30.985253463863614,555.6,4.0
sim,388,525.1772198383197,0.3931096747054981,30.422780161680294,555.6,4.0
sim,391,528.2364890403181,0.35227403394748147,27.36351095968189,555.6,4.0
sim,392,1501.6042877282305,0.38546009671951553,946.0042877282305,555.6,4.0
sim,393,592.0441877781867,0.3741139959153226,36.44418777818669,555.6,4.0
sim,394,525.4349592441905,0.3787868209765943,30.165040755809514,555.6,4.0
sim,395,534.3929497127922,0.3760808866348972,21.207050287207835,555.6,4.0
sim,396,1092.017516602513,0.36677527807528526,536.417516602513,555.6,4.0
sim,397,530.9226813775557,0.3625317776606201,24.677318622444318,555.6,4.0
sim,398,538.5087971960271,0.4112019690537527,17.09120280397292,555.6,4.0
sim,399,554.5998032931465,0.3867987696521965,1.0001967068535578,555.6,4.0
sim,400,559.7114370422834,0.37716079363962607,4.111437042283342,555.6,4.0
sim,402,534.3734378916583,0.386354717483879,21.226562108341682,555.6,4.0
sim,403,525.5244697413083,0.3869352198696106,30.075530258691742,555.6,4.0
sim,404,525.2027629882934,0.38113563303425785,30.39723701170658,555.6,4.0
sim,405,524.9504651407664,0.39619181623677074,30.649534859233654,555.6,4.0
sim,406,539.667384426534,0.3631705394582838,15.932615573466023,555.6,4.0
sim,408,526.5842785911469,0.36419781964623543,29.015721408853096,555.6,4.0
sim,409,1216.1127869377947,0.366356353022968,660.5127869377947,555.6,4.0
sim,410,525.0951330219335,0.36405398191475524,30.504866978066502,555.6,4.0
sim,411,1133.6981648856865,0.38838861631316773,578.0981648856865,555.6,4.0
sim,412,527.6522576856212,0.38178521443455976,27.947742314378843,555.6,4.0
sim,413,526.7737862683327,0.38566302403590313,28.82621373166728,555.6,4.0
sim,414,528.3821876882304,0.3584500890870409,27.21781231176965,555.6,4.0
sim,416,874.7931696765703,0.36606663913202153,319.1931696765703,555.6,4.0
sim,417,526.6545710882136,0.36712593099775737,28.945428911786394,555.6,4.0
sim,419,549.8662554607818,0.38153947733612176,5.733744539218264,555.6,4.0
sim,421,524.1793843179672,0.4063925831780799,31.420615682032803,555.6,4.0
sim,422,626.8361449459325,0.37454709853649154,71.23614494593244,555.6,4.0
sim,423,795.3026499022715,0.3992613544253878,239.70264990227145,555.6,4.0
sim,425,535.1582207889109,0.3772780301709673,20.44177921108917,555.6,4.0
sim,426,527.3191739962698,0.3608957622863938,28.280826003730226,555.6,4.0
sim,427,525.2244905775314,0.37011775283110454,30.375509422468667,555.6,4.0
sim,428,532.3155866348426,0.3681517565140728,23.284413365157434,555.6,4.0
sim,430,531.2135350962832,0.3643686168750782,24.386464903716842,555.6,4.0
sim,431,530.229613539627,0.41231514995200125,25.37038646037297,555.6,4.0
sim,432,526.2764121092611,0.35521210200473136,29.323587890738963,555.6,4.0
sim,434,574.1382584918254,0.37539157893875974,18.53825849182533,555.6,4.0
sim,436,525.9549354610646,0.3693716842115333,29.645064538935458,555.6,4.0
sim,437,526.2714175887432,0.355535120989803,29.328582411256775,555.6,4.0
sim,438,527.8423436570366,0.395951853742988,27.7576563429634,555.6,4.0
sim,439,660.2877273294786,0.4164840562167705,104.68772732947855,555.6,4.0
sim,440,524.9475111119399,0.36661083618942053,30.652488888060134,555.6,4.0
sim,441,527.2009273225301,0.3715608989527175,28.399072677469917,555.6,4.0
sim,442,676.0205034795509,0.4163485136485092,120.42050347955092,555.6,4.0
sim,443,528.0314861757066,0.3501092109070613,27.568513824293404,555.6,4.0
sim,444,527.5837067317725,0.3616747004347769,28.016293268227514,555.6,4.0
sim,446,529.2628504347464,0.37288516299733765,26.33714956525364,555.6,4.0
sim,448,526.3131542931656,0.40503982849203146,29.28684570683447,555.6,4.0
sim,449,526.0400953109919,0.3550683519711511,29.559904689008135,555.6,4.0
sim,451,527.5153065334948,0.36406573647729523,28.0846934665052,555.6,4.0
sim,452,528.0666768763781,0.3695752514875354,27.533323123621926,555.6,4.0
sim,454,526.6698981576986,0.4100112616680128,28.930101842301383,555.6,4.0
sim,455,531.1945589540585,0.38284669043822567,24.40544104594153,555.6,4.0
sim,456,525.1824135395482,0.36395305212535617,30.417586460451844,555.6,4.0
sim,457,527.5645210964891,0.3708578557941658,28.03547890351092,555.6,4.0
sim,458,525.2452695541792,0.377653060688316,30.354730445820792,555.6,4.0
sim,459,537.6674621419685,0.3706921489819405,17.932537858031537,555.6,4.0
sim,460,525.4558620296049,0.39782094725694267,30.14413797039515,555.6,4.0
sim,461,526.5937991017705,0.3501744989863946,29.00620089822951,555.6,4.0
