Simulation,Iteration,Estimated Distance,GDOP,Deviation,Actual Distance,Average Satellites Used
sim,180,447.5328368912757,0.3643082086284273,108.06716310872434,555.6,4.0
sim,181,453.3597229203118,0.396900011626842,102.24027707968821,555.6,4.0
sim,182,448.6450453826782,0.3731998817153287,106.95495461732185,555.6,4.0
sim,183,539.5675073370655,0.3657299634716359,16.032492662934487,555.6,4.0
sim,185,445.706241327576,0.37940110125878923,109.89375867242404,555.6,4.0
sim,187,448.2797936253475,0.36623875267782374,107.32020637465251,555.6,4.0
sim,188,445.8706053327221,0.3741664196807894,109.72939466727792,555.6,4.0
sim,189,444.896862966972,0.40646676890034106,110.70313703302804,555.6,4.0
sim,190,448.6947421320975,0.36258125872361746,106.90525786790255,555.6,4.0
sim,192,445.8118986677865,0.3835598837273271,109.7881013322135,555.6,4.0
sim,193,449.1502179811089,0.38924486547328613,106.44978201889114,555.6,4.0
sim,195,444.8824487198011,0.3790623921450387,110.7175512801989,555.6,4.0
sim,196,454.3244700672602,0.3777753721396339,101.2755299327398,555.6,4.0
sim,197,443.77380843529573,0.37983669115943053,111.82619156470429,555.6,4.0
sim,199,450.1634129116776,0.3669130129882499,105.43658708832243,555.6,4.0
sim,203,450.0340070071237,0.39314985072603714,105.56599299287632,555.6,4.0
sim,204,447.90960329448126,0.3586644888531572,107.69039670551876,555.6,4.0
sim,205,488.1178033889125,0.4152870641912215,67.48219661108755,555.6,4.0
sim,206,445.33854753267946,0.3710181484964361,110.26145246732057,555.6,4.0
sim,207,552.4258792978194,0.3807629016251289,3.1741207021806304,555.6,4.0
sim,208,445.12714704748294,0.3848856880992648,110.47285295251709,555.6,4.0
sim,209,447.15391186224144,0.37455030925201377,108.44608813775858,555.6,4.0
sim,211,468.38042553208413,0.3735931471654172,87.21957446791589,555.6,4.0
sim,212,447.5108764098876,0.3802201499887355,108.08912359011242,555.6,4.0
sim,213,470.36355764837907,0.3712829318496636,85.23644235162095,555.6,4.0
sim,215,447.2727172960307,0.3497879296756418,108.32728270396933,555.6,4.0
sim,216,449.11947402901103,0.3832403596117834,106.48052597098899,555.6,4.0
sim,218,450.31302023150073,0.3547241556517779,105.2869797684993,555.6,4.0
sim,219,480.43912510334764,0.41613428845141437,75.16087489665239,555.6,4.0
sim,221,460.26356430558883,0.38231626821443887,95.3364356944112,555.6,4.0
sim,222,447.0006311601824,0.37706975513799135,108.5993688398176,555.6,4.0
sim,224,446.67942042240134,0.3604277579682907,108.92057957759869,555.6,4.0
sim,226,447.1523978767448,0.37664591197225883,108.4476021232552,555.6,4.0
sim,230,445.0162637801674,0.3784939419901781,110.58373621983264,555.6,4.0
sim,231,479.38373145466414,0.3807948530786108,76.21626854533588,555.6,4.0
sim,232,467.1168485489117,0.3696640848902834,88.4831514510883,555.6,4.0
sim,233,447.2007342593954,0.4054570472621354,108.39926574060462,555.6,4.0
sim,234,813.4749995534647,0.38090573654459775,257.8749995534647,555.6,4.0
sim,235,451.1299314655893,0.3649754667815721,104.4700685344107,555.6,4.0
sim,237,451.0142693570021,0.3737078656932455,104.58573064299793,555.6,4.0
sim,238,447.0264228704222,0.3602572779522689,108.57357712957781,555.6,4.0
sim,240,454.3820084802199,0.3726996536729223,101.21799151978013,555.6,4.0
sim,241,450.56123576404883,0.3533912215026186,105.03876423595119,555.6,4.0
sim,242,446.3824814233875,0.36744709783143165,109.21751857661252,555.6,4.0
sim,244,447.95402560551923,0.3611653101003017,107.64597439448079,555.6,4.0
sim,247,450.95984284948673,0.3690889547508991,104.64015715051329,555.6,4.0
sim,248,450.0432471913707,0.3707137256089641,105.55675280862931,555.6,4.0
sim,249,450.42179344989717,0.35726403306706006,105.17820655010286,555.6,4.0
sim,250,449.75320724507833,0.4107896792704117,105.8467927549217,555.6,4.0
sim,251,509.96574511051045,0.3830584250040203,45.63425488948957,555.6,4.0
sim,253,445.9134618188577,0.3803262800558111,109.68653818114234,555.6,4.0
sim,254,449.07965303287114,0.35522713500604325,106.52034696712889,555.6,4.0
sim,256,452.0080466027247,0.36903900323680594,103.59195339727535,555.6,4.0
sim,257,455.22828330626936,0.3748372723008396,100.37171669373066,555.6,4.0
sim,258,1372.100037595401,0.3738831042804853,816.5000375954011,555.6,4.0
sim,259,508.9689952403539,0.3917920907882367,46.631004759646146,555.6,4.0
sim,261,3084.240442325685,0.37781959761248224,2528.640442325685,555.6,4.0
sim,262,443.51231446014714,0.3706594860216395,112.08768553985288,555.6,4.0
sim,263,444.08291511208904,0.3612995358349601,111.51708488791098,555.6,4.0
sim,264,446.1223031587034,0.380554978705809,109.47769684129662,555.6,4.0
sim,265,458.9756109744268,0.3785622091523009,96.62438902557324,555.6,4.0
sim,267,447.9969296247784,0.35758648694934864,107.60307037522165,555.6,4.0
sim,268,447.6107536480593,0.3587982561568159,107.98924635194072,555.6,4.0
sim,269,443.93113629534076,0.38479658216607127,111.66886370465926,555.6,4.0
sim,270,448.5058569291743,0.3646842796638712,107.09414307082574,555.6,4.0
sim,271,453.53918767949585,0.3661282527803717,102.06081232050417,555.6,4.0
sim,272,448.9321654442708,0.3686320619340304,106.6678345557292,555.6,4.0
sim,273,450.50071287930825,0.36360639204937706,105.09928712069177,555.6,4.0
sim,274,453.921936700466,0.38096307826696973,101.67806329953402,555.6,4.0
sim,275,444.95358278743254,0.3791809739722819,110.64641721256748,555.6,4.0
sim,277,459.72444311254065,0.3630375713751789,95.87555688745937,555.6,4.0
sim,279,446.76404530730724,0.37595839354803373,108.83595469269278,555.6,4.0
sim,281,453.7152505545526,0.38361350310030523,101.88474944544743,555.6,4.0
sim,282,500.96982960079225,0.37317008640807814,54.63017039920777,555.6,4.0
sim,283,455.1686513738123,0.36346524879471753,100.43134862618774,555.6,4.0
sim,284,454.530738623673,0.3733462723636755,101.069261376327,555.6,4.0
sim,285,448.4372108426846,0.3635295586431808,107.16278915731544,555.6,4.0
sim,286,448.69416554692384,0.36176112571546754,106.90583445307618,555.6,4.0
sim,287,455.0639818023841,0.3637484104473462,100.53601819761593,555.6,4.0
sim,288,834.7434160135588,0.37204656369769984,279.14341601355875,555.6,4.0
sim,290,454.7112826625956,0.3628161309991686,100.88871733740444,555.6,4.0
sim,291,509.11501511018145,0.385068345567832,46.48498488981858,555.6,4.0
sim,292,446.7845341096622,0.402117200712511,108.8154658903378,555.6,4.0
sim,293,540.1340179908108,0.37928687589017857,15.465982009189247,555.6,4.0
sim,294,450.6117212924868,0.36133713621915475,104.98827870751325,555.6,4.0
sim,295,449.73337132801265,0.36730537421495285,105.86662867198737,555.6,4.0
sim,296,447.71444989123995,0.36942502143544914,107.88555010876007,555.6,4.0
sim,297,448.3171212817489,0.3623591837564174,107.28287871825114,555.6,4.0
sim,298,448.69667422062594,0.3569030345500505,106.90332577937409,555.6,4.0
sim,299,497.5795730901562,0.38469375151296453,58.02042690984382,555.6,4.0
sim,300,444.58447899836193,0.37188345359803227,111.01552100163809,555.6,4.0
sim,302,445.01763180957,0.39134408690427774,110.58236819043003,555.6,4.0
sim,304,451.8708811496983,0.401692434757379,103.72911885030175,555.6,4.0
sim,305,449.3720797834776,0.3670907522151433,106.22792021652242,555.6,4.0
sim,306,506.5755888664122,0.3721486470308011,49.02441113358782,555.6,4.0
sim,307,447.0793312334356,0.40348441005932356,108.52066876656443,555.6,4.0
sim,308,447.8613219231632,0.3775774685288165,107.73867807683683,555.6,4.0
sim,309,446.6530222976714,0.37166442842827396,108.94697770232864,555.6,4.0
sim,310,457.43606651399887,0.3620319112783518,98.16393348600116,555.6,4.0
sim,311,445.4509857242203,0.37776445594315033,110.14901427577973,555.6,4.0
sim,312,449.3686472822249,0.36189333740240615,106.23135271777511,555.6,4.0
sim,316,504.10177405708606,0.41460745992954656,51.49822594291396,555.6,4.0
sim,317,445.2952872217832,0.36956118524239373,110.30471277821681,555.6,4.0
sim,319,448.13576303304467,0.3849796710154008,107.46423696695535,555.6,4.0
sim,320,450.0309710925265,0.37578128959401896,105.56902890747352,555.6,4.0
sim,322,447.7232823418855,0.38659398759493,107.8767176581145,555.6,4.0
sim,323,447.77715545365004,0.4050509635811178,107.82284454634998,555.6,4.0
sim,324,452.41496749577897,0.3674727505752864,103.18503250422106,555.6,4.0
sim,325,450.35736752504914,0.3678649536216163,105.24263247495088,555.6,4.0
sim,326,447.48729423180816,0.3740497420617367,108.11270576819186,555.6,4.0
sim,327,451.9041436077474,0.3615665720709976,103.69585639225261,555.6,4.0
sim,328,452.6985790888786,0.39754192954167755,102.90142091112142,555.6,4.0
sim,329,476.16723679841266,0.3801999928231087,79.43276320158736,555.6,4.0
sim,330,450.6338618118858,0.36673969641434084,104.9661381881142,555.6,4.0
sim,331,444.9210216148141,0.3647529085215664,110.67897838518593,555.6,4.0
sim,332,449.8635367524779,0.4132643660328086,105.73646324752212,555.6,4.0
sim,334,448.62453582286184,0.3638553671613575,106.97546417713818,555.6,4.0
sim,335,444.0161332890164,0.36449799564157553,111.58386671098361,555.6,4.0
sim,336,3218.551016333281,0.3730566908267497,2662.951016333281,555.6,4.0
sim,337,448.86206698994573,0.34668738678257405,106.73793301005429,555.6,4.0
sim,339,455.1981265226808,0.41339560198753744,100.40187347731921,555.6,4.0
sim,340,481.68101361923897,0.3763352623011964,73.91898638076105,555.6,4.0
sim,341,475.7942974533368,0.36942818847477477,79.80570254666321,555.6,4.0
sim,342,446.83702975394056,0.39003339260544756,108.76297024605947,555.6,4.0
sim,344,500.0241281978915,0.3638701308956947,55.57587180210851,555.6,4.0
sim,345,446.15251706963306,0.3571141681601715,109.44748293036696,555.6,4.0
sim,346,448.22986332948955,0.3750615936053531,107.37013667051048,555.6,4.0
sim,347,447.5963185368051,0.39857863061239535,108.00368146319494,555.6,4.0
sim,348,458.10723379985376,0.37992807505600495,97.49276620014626,555.6,4.0
sim,350,445.5083190232983,0.3813751703499308,110.0916809767017,555.6,4.0
sim,352,442.1851521308069,0.36870301933719973,113.41484786919312,555.6,4.0
sim,354,444.6003663445082,0.37027417319316924,110.99963365549183,555.6,4.0
sim,356,442.0087968517625,0.41094471453697695,113.59120314823753,555.6,4.0
sim,358,784.7389953895936,0.38326987004399127,229.13899538959356,555.6,4.0
sim,360,449.735557938987,0.3688847298272668,105.86444206101305,555.6,4.0
sim,361,450.35016305114385,0.35626955161247587,105.24983694885617,555.6,4.0
sim,362,451.623720228588,0.36683615273337994,103.97627977141201,555.6,4.0
sim,364,445.29818650140174,0.39637409994961514,110.30181349859828,555.6,4.0
sim,365,445.4137420750966,0.36258323949700966,110.18625792490343,555.6,4.0
sim,366,510.890974622369,0.40312302639445774,44.70902537763101,555.6,4.0
sim,367,445.081609690809,0.39011010685291353,110.51839030919103,555.6,4.0
sim,368,447.526464780248,0.35565550553490766,108.07353521975205,555.6,4.0
sim,369,448.8375375001318,0.3665662735153266,106.7624624998682,555.6,4.0
sim,370,446.47079131876364,0.3902461012081914,109.12920868123638,555.6,4.0
sim,371,449.66018496539186,0.3584483340382758,105.93981503460816,555.6,4.0
sim,372,449.39018599482006,0.3595460653228232,106.20981400517996,555.6,4.0
sim,375,450.05190295682394,0.3656646487892192,105.54809704317609,555.6,4.0
sim,376,447.28300690968706,0.36405900101418276,108.31699309031296,555.6,4.0
sim,377,450.0150105788066,0.4043372942113437,105.58498942119343,555.6,4.0
sim,378,448.7409651018993,0.3506492020711416,106.85903489810073,555.6,4.0
sim,379,496.36821204601466,0.37504211074454785,59.23178795398536,555.6,4.0
sim,380,4811.991163916871,0.3802940402191449,4256.391163916871,555.6,4.0
sim,381,450.60263722721834,0.36859276165219235,104.99736277278168,555.6,4.0
sim,383,448.8230292678109,0.36160259642403875,106.77697073218911,555.6,4.0
sim,384,452.00384405760275,0.36274025314223146,103.59615594239727,555.6,4.0
sim,386,445.38712824355616,0.3638375505578745,110.21287175644386,555.6,4.0
sim,387,454.0390779062936,0.3666194303975729,101.56092209370644,555.6,4.0
sim,389,446.1120466760016,0.3616688939488105,109.4879533239984,555.6,4.0
sim,391,970.3577753658719,0.3763604543128713,414.7577753658719,555.6,4.0
sim,392,452.11563305110946,0.3752108813505047,103.48436694889057,555.6,4.0
sim,393,448.08211491553124,0.35207735407837853,107.51788508446879,555.6,4.0
sim,394,449.24887756659876,0.4065150752093693,106.35112243340126,555.6,4.0
sim,396,495.09773443400087,0.41519315070141405,60.50226556599915,555.6,4.0
sim,398,445.5127071692563,0.40322613287543574,110.0872928307437,555.6,4.0
sim,399,450.635866756528,0.3644702646935928,104.96413324347202,555.6,4.0
sim,400,454.74759775578076,0.3654988705710872,100.85240224421926,555.6,4.0
sim,401,453.01296121497626,0.3642377885299157,102.58703878502376,555.6,4.0
sim,403,448.9013101475138,0.3510705075107159,106.69868985248621,555.6,4.0
sim,404,447.86668190895983,0.36803795976384784,107.73331809104019,555.6,4.0
sim,406,457.3541854039009,0.3637390217852408,98.24581459609914,555.6,4.0
sim,407,444.43882179863215,0.37433525228845843,111.16117820136787,555.6,4.0
sim,408,444.572525442995,0.3706860756416267,111.02747455700501,555.6,4.0
sim,409,449.69879804829066,0.3528820168788736,105.90120195170937,555.6,4.0
sim,410,449.27698649819195,0.36685490538878185,106.32301350180808,555.6,4.0
sim,411,458.05697767179174,0.38025702210490914,97.54302232820828,555.6,4.0
sim,414,461.1623239182108,0.3703879556434162,94.43767608178922,555.6,4.0
sim,415,445.52518420480084,0.39737546497976994,110.07481579519919,555.6,4.0
sim,416,447.8698296452379,0.3692517422256745,107.7301703547621,555.6,4.0
sim,417,456.9464491811751,0.4128705481549524,98.6535508188249,555.6,4.0
sim,418,446.1304963825396,0.38625983538454245,109.46950361746042,555.6,4.0
sim,420,450.55005533983143,0.3631757514242174,105.04994466016859,555.6,4.0
sim,422,442.735033071033,0.4121080333642712,112.86496692896702,555.6,4.0
sim,423,1467.197172244293,0.3790257513370524,911.5971722442929,555.6,4.0
sim,424,447.7767152252942,0.37971296887629974,107.82328477470583,555.6,4.0
sim,425,444.40464465414715,0.3960190860817342,111.19535534585287,555.6,4.0
sim,426,470.78522445152055,0.3679092491515973,84.81477554847947,555.6,4.0
sim,427,466.0538222589926,0.3783936614421654,89.5461777410074,555.6,4.0
sim,428,447.8417792126457,0.360537923749459,107.75822078735433,555.6,4.0
sim,429,602.4621515735255,0.38622815676526673,46.862151573525466,555.6,4.0
sim,430,1078.2245919988854,0.3714555489783795,522.6245919988854,555.6,4.0
sim,431,447.54271434175035,0.37049932563487636,108.05728565824967,555.6,4.0
sim,432,446.8722380603998,0.35070428303820655,108.72776193960021,555.6,4.0
sim,433,458.8097784704094,0.4115896408258219,96.79022152959061,555.6,4.0
sim,435,448.23848593983774,0.3474699100050879,107.36151406016228,555.6,4.0
sim,436,445.44469490987603,0.36763392180890997,110.15530509012399,555.6,4.0
sim,437,452.41098868980225,0.38037013229980615,103.18901131019777,555.6,4.0
sim,438,461.8331962469352,0.3847663834547591,93.76680375306483,555.6,4.0
sim,440,453.99642410940766,0.3638201876180759,101.60357589059237,555.6,4.0
sim,441,454.63948099135416,0.4078391894175594,100.96051900864586,555.6,4.0
sim,442,445.40239028165433,0.3557643974941183,110.19760971834569,555.6,4.0
sim,444,446.646411532585,0.35995225676681836,108.95358846741505,555.6,4.0
sim,447,447.4735695283295,0.3752770892555629,108.12643047167052,555.6,4.0
sim,448,448.1780971406537,0.3514726012734139,107.42190285934635,555.6,4.0
sim,449,453.8981734009913,0.41167850372812714,101.70182659900871,555.6,4.0
sim,450,447.2997048871055,0.3709015909650074,108.3002951128945,555.6,4.0
sim,451,446.8995829919666,0.36967893202283597,108.70041700803341,555.6,4.0
sim,452,464.2232203273967,0.38668945729924603,91.37677967260333,555.6,4.0
sim,453,454.45887164243123,0.4153938814351732,101.14112835756879,555.6,4.0
sim,454,532.9594832832382,0.3725244764802121,22.640516716761795,555.6,4.0
sim,456,446.26586105858263,0.39146197431248936,109.3341389414174,555.6,4.0
sim,457,482.22802669278514,0.3654064600395023,73.37197330721489,555.6,4.0
sim,458,445.9595211046922,0.3874766318199416,109.64047889530781,555.6,4.0
sim,460,455.31268605345826,0.36453084308860606,100.28731394654176,555.6,4.0
sim,461,502.9308446202859,0.3662540591992254,52.66915537971414,555.6,4.0
sim,462,495.97223152663577,0.4140501636961846,59.627768473364256,555.6,4.0
sim,463,449.8178449591156,0.3780135832221869,105.78215504088445,555.6,4.0
sim,464,460.9326723880871,0.3752798752490261,94.66732761191292,555.6,4.0
sim,465,447.94347317946637,0.3606945270187066,107.65652682053366,555.6,4.0
sim,466,448.5939645716848,0.35073042246933717,107.00603542831522,555.6,4.0
sim,467,450.77818122639627,0.4102791444654394,104.82181877360375,555.6,4.0
sim,468,446.10105025647204,0.3573525226351837,109.49894974352799,555.6,4.0
sim,469,1512.1382551205472,0.38402496462891994,956.5382551205472,555.6,4.0
sim,470,445.742604826078,0.38945035702784764,109.85739517392204,555.6,4.0
